음식점명,음식종류,위도,경도
비에이치씨제주협재점,치킨,33.3937769,126.2404205
새향원분식,분식,33.2472926,126.5631473
참닭갈비신제주점,단품요리 전문,33.4887597,126.4895785
도새기상회,가정식,33.4472575,126.9143624
고집돌우럭 함덕점,단품요리 전문,33.5438111,126.6630159
투썸플레이스 제주모슬포점,커피,33.2166675,126.2521425
공새미솥뚜껑,가정식,33.3330338,126.6180657
60빈스,단품요리 전문,33.2419039,126.5361992
덕천연수원,가정식,33.4811989,126.7547459
베스킨라빈스제주도청점,아이스크림/빙수,33.4863618,126.4961617
카페1950,커피,33.2505083,126.4140826
옛날순대,단품요리 전문,33.2584145,126.5598046
이디야커피 제주남원점,커피,33.2783039,126.7196041
호맥일도점,단품요리 전문,33.5013312,126.5436909
감수촌,가정식,33.5217873,126.5850639
요술식탁,가정식,33.5121062,126.5218746
메가엠지씨커피제주동광육거리점,커피,33.3106185,126.3402958
에이바우트 한라수목원점,커피,33.4697053,126.4887441
청송가,단품요리 전문,33.3230847,126.8354503
우수미회센타호텔더본점,단품요리 전문,33.2594337,126.4063059
유월,단품요리 전문,33.5122613,126.5273523
월라라,단품요리 전문,33.4630272,126.9327639
바이못,단품요리 전문,33.3501795,126.3058943
산포식당,가정식,33.445123,126.8996991
서귀포시축산업협동조합축산물플라자,가정식,33.2905321,126.3183844
원조미풍해장국서귀포직영점,가정식,33.2513103,126.5116763
비비큐영어교육도시점,치킨,33.2915464,126.2841447
매일올레돈,가정식,33.2505168,126.5630899
김복남맥주 노형점,맥주/요리주점,33.4874547,126.4774646
황금닭갈비장칼국수,단품요리 전문,33.4737767,126.5441933
도니장어,가정식,33.2244249,126.2624323
본죽앤비빔밥 신제주점,단품요리 전문,33.4897918,126.4868265
빽풍,가정식,33.4976591,126.5384899
송정동핫도그 제주지사점,분식,33.4957719,126.4822206
황금무지개뜨는곳,단품요리 전문,33.5268356,126.5882344
영희네우럭명가,단품요리 전문,33.5258669,126.8547782
서바다한우정육식당,단품요리 전문,33.4732322,126.5036759
고기랑밥이랑,가정식,33.2331905,126.3024706
하늘채가든,단품요리 전문,33.4748505,126.5302965
통낭식당,가정식,33.2534613,126.5117086
연가갈비,가정식,33.4917448,126.5292012
어반정글,양식,33.4369511,126.9210761
역전할머니맥주중문점,맥주/요리주점,33.2514872,126.4260847
하타나카연동점,가정식,33.4886155,126.4948985
구이구이 돌담집,가정식,33.2524924,126.5056061
대게마을,단품요리 전문,33.510291,126.482585
돈육오(돈65),가정식,33.2471544,126.4301781
흑돼지구이집하영,단품요리 전문,33.2550702,126.416574
대향 연탄구이,가정식,33.2448304,126.5637973
능가,가정식,33.4980219,126.5167885
한림칠돈가,가정식,33.4074957,126.2613761
큰갯물횟집,일식,33.2394668,126.4381859
도란포차,단품요리 전문,33.4976513,126.5303133
바다예찬,단품요리 전문,33.4913989,126.497253
쉐프의스시이야기,일식,33.4889772,126.4897074
도미노피자 제주서귀포점,피자,33.2589529,126.5106232
송가네순대국밥,단품요리 전문,33.2630683,126.4434954
삼바리회센타,단품요리 전문,33.4971598,126.5272832
(주)피자알볼로 제주점,피자,33.4909171,126.5406856
주식회사 학산 테라로사커피 중문 에코라운지지점,베이커리,33.2649206,126.3885574
교촌치킨 서귀포명동점,치킨,33.2476233,126.5649966
진낙지앤,단품요리 전문,33.4779954,126.4902048
봉자커피,단품요리 전문,33.4880374,126.59829
퐁낭그늘,단품요리 전문,33.4923142,126.4848912
더 전복,가정식,33.5052582,126.4638864
갈치공장,단품요리 전문,33.5319155,126.8508176
내고향해장국,단품요리 전문,33.4882017,126.4788878
넉둥베기고사리육개장,가정식,33.5098623,126.5126215
88포장마차 제주연동점,가정식,33.4870532,126.4910246
돈가마당,가정식,33.5024432,126.5422186
보름숲,가정식,33.2693187,126.4465587
예래고을,가정식,33.2659618,126.3938278
제주닭집,단품요리 전문,33.5410297,126.6671743
리치망고 협제점,주스,33.4024141,126.2517841
슬기식당,가정식,33.5151471,126.5396078
은빌레 식당,가정식,33.3116589,126.7167925
풀베개,단품요리 전문,33.2854765,126.3032039
송화,가정식,33.4236311,126.4066269
쇠소깍빵명장,베이커리,33.2526243,126.622469
백록담식당,가정식,33.4872333,126.4905382
노가리앤비어연동점,맥주/요리주점,33.4902111,126.4932058
해금강,가정식,33.5190384,126.5287469
조천고깃간,단품요리 전문,33.5353642,126.6360344
도새기1982 신서귀포점,가정식,33.2536405,126.5109883
폭풍장어외도점,단품요리 전문,33.4926817,126.4298242
여기왕언제먹을래?,가정식,33.2228004,126.2544933
금화,가정식,33.4924489,126.4863891
사계진미숯불닭갈비삼화점,단품요리 전문,33.5164423,126.5810067
주식회사 알고기인제주,단품요리 전문,33.503578,126.4654482
명가일식,가정식,33.5139015,126.5288103
국수의전설,단품요리 전문,33.2634678,126.61037
하르비,단품요리 전문,33.2423992,126.5667667
삼성혈해물탕1호점,단품요리 전문,33.5039012,126.4653765
네오치킨중문점,치킨,33.2512543,126.4309663
수작,가정식,33.2527924,126.5033566
배스킨라빈스 제주한림점,베이커리,33.4141946,126.2636701
보목보일식당,가정식,33.2394612,126.6067102
주식회사 갤러리오브디지털아트,단품요리 전문,33.3027032,126.2991031
광평도새기촌본점,단품요리 전문,33.4895649,126.5381241
주비,단품요리 전문,33.5000658,126.4608367
모메든식당,가정식,33.2534421,126.4545515
노랑통닭삼화점,치킨,33.5175266,126.579882
해바라기분식,분식,33.5002544,126.5291616
미스틱3도,단품요리 전문,33.4499557,126.4876618
반올림피자샵제주함덕점,피자,33.5384675,126.6747419
굽써,단품요리 전문,33.4975461,126.4487266
커브커피 스토어,단품요리 전문,33.5261553,126.5773512
삼송빵집 신제주점,베이커리,33.4851968,126.4803405
빌라누스,단품요리 전문,33.4870215,126.4922095
바다길,일식,33.5080959,126.4704839
만배식당,가정식,33.5060253,126.4673195
잔물결,단품요리 전문,33.3881423,126.2297532
레이크백 제주 홀덤펍,단품요리 전문,33.4880117,126.4910152
이화수전통육개장제주영어교육도시점,단품요리 전문,33.2808773,126.2889259
육도담서귀포점,단품요리 전문,33.2490794,126.5610476
한국해양동물연구소주식회사제주지점,단품요리 전문,33.4296617,126.8555492
인디고,단품요리 전문,33.466461,126.3340989
홍어일번지,가정식,33.49173950000001,126.4977148
용두암해촌,가정식,33.5170229,126.5027369
엔제리너스 제주시청점,커피,33.4954612,126.5324313
표선갈비,단품요리 전문,33.3267596,126.8278071
트라이브,단품요리 전문,33.460236,126.3112022
고보배국밥,가정식,33.4951476,126.536603
완미족발제주연동점,단품요리 전문,33.4865745,126.4908379
신마포갈매기신제주점,단품요리 전문,33.4871047,126.4891785
범식당,가정식,33.4675873,126.9155378
비자림휴게소,가정식,33.4912326,126.810174
컴포즈커피 서홍점,커피,33.2570126,126.5569408
교촌치킨 제주시청점,치킨,33.4988379,126.5309546
제주담다KBS제주점,단품요리 전문,33.4890583,126.5194475
제주곶서귀포해물라면,단품요리 전문,33.24496,126.5731907
용우동중앙점,단품요리 전문,33.5132761,126.5246785
제주늘봄,가정식,33.4796615,126.4719343
빽다방 제주함덕점,커피,33.545096,126.6620929
비에이치씨(BHC) 제주화순점,치킨,33.2444093,126.3365311
아살람,단품요리 전문,33.5165515,126.5241729
태공식당,가정식,33.4651102,126.3201893
연동기사식당,기사식당,33.4760257,126.4895139
기분,단품요리 전문,33.5158623,126.5319757
중앙간이식당,가정식,33.2467307,126.3348535
국수대표,단품요리 전문,33.4845307,126.4793104
야해,일식,33.4845575,126.4781064
박장군식당,가정식,33.28415380000001,126.2989242
보물섬식당,가정식,33.2418373,126.5664021
평대바다상점,가정식,33.5273566,126.8550316
롯데리아제주삼화지구점,샌드위치/토스트,33.5162883,126.5803079
동백점빵,가정식,33.3330338,126.6180657
알콜달콜,가정식,33.4867338,126.4847858
애월온기,가정식,33.460236,126.3112022
버드나무,단품요리 전문,33.4331681,126.3278679
파리바게뜨제주시청점,베이커리,33.4991157,126.5299154
제주코,가정식,33.3727534,126.2844875
교촌치킨탑동점,치킨,33.5170323,126.5256898
부온,단품요리 전문,33.4894595,126.5352695
볕이드는곳벧디,단품요리 전문,33.4714991,126.4880975
주공한라식육식당,단품요리 전문,33.2538772,126.5725069
홍칼,단품요리 전문,33.3069582,126.3375562
카페봄봄영어교육도시점,커피,33.2787989,126.2744761
"송이축산정육식당2호점,송이축산정육판매장",단품요리 전문,33.49041820000001,126.4735023
그래잍,가정식,33.4737475,126.5501528
투썸플레이스 노형디티점,커피,33.4912766,126.4739965
블루레인,단품요리 전문,33.4867205,126.4853392
피슈마라홍탕 서귀포월드컵점,중식,33.2490866,126.506951
교촌치킨 용담삼도점,치킨,33.5097001,126.5077441
피자탑성산점,피자,33.4600731,126.9302686
갑순이네,가정식,33.2517879,126.4227936
왕원비삼계탕,단품요리 전문,33.4878328,126.4302754
청년다방이도점,커피,33.4894093,126.5399222
주식회사 인디언키친,단품요리 전문,33.4102243,126.3758566
주식회사 올바른면옥,가정식,33.4881855,126.4754207
한경가든,가정식,33.3057332,126.1765759
장가네해장국,단품요리 전문,33.2504104,126.42401
제주섬신룽푸마라탕시청점,중식,33.4983503,126.5294705
지원,가정식,33.5056717,126.5452252
제주알돈가,가정식,33.3167294,126.2675407
연미정,일식,33.5246567,126.853821
삼다숯불갈비,가정식,33.2477458,126.5664982
푸라닭애월하귀점,단품요리 전문,33.481333,126.4048638
김밥천국탑동본점,분식,33.5167965,126.5278659
재현이네갈비,가정식,33.4858644,126.4975296
제주어항,가정식,33.5151067,126.5022907
영주말가든,가정식,33.4812401,126.5019857
연북로명태명가삼화점,가정식,33.5155705,126.58101
트라이던트,가정식,33.4624099,126.3129575
아쿠아플라넷 제주,커피,33.4325283,126.9272108
동백낭식당,가정식,33.4703745,126.776161
간장을 품은 소라게,단품요리 전문,33.4834006,126.4024989
더벤티 신서귀포점,커피,33.2509071,126.5118735
대정골,가정식,33.5093015,126.5149354
김준호의대단한갈비 제주첨단점,단품요리 전문,33.4573965,126.574107
운산,단품요리 전문,33.5159489,126.5219093
한라산,가정식,33.5246978,126.8629837
피자알볼로서귀포신시가지점,피자,33.2551254,126.5068284
두끼 서귀포점,분식,33.2494865,126.5623017
도갈비,가정식,33.4765344,126.4793025
어기여차 월광점,가정식,33.4859456,126.4662184
강사또,단품요리 전문,33.490682,126.4847223
뚜레쥬르 한림점,베이커리,33.4124252,126.2682367
한림흑돼지영점일,가정식,33.4198696,126.2627812
표선칼국수,단품요리 전문,33.3251516,126.844238
제주흑돈시백돈면,단품요리 전문,33.28590570000001,126.333533
바오밥(신제주점),양식,33.4896195,126.4929978
슈퍼보틀,단품요리 전문,33.489452,126.4909877
이도시장통닭,치킨,33.4910419,126.5348695
효돈연탄구이,가정식,33.261358,126.6173434
행복한 족발,단품요리 전문,33.4971081,126.5305373
(주)신세계푸드 제주신화월드 직원식당,구내식당/푸드코트,33.3060039,126.3118145
주우하다,가정식,33.4495251,126.5743285
소금바치순이네,가정식,33.5035686,126.9126879
어가,가정식,33.4743508,126.4835213
금박돈,가정식,33.4613727,126.9336055
시월,가정식,33.4908731,126.5385517
보말이네,가정식,33.4234936,126.404237
해담,가정식,33.2546783,126.6223083
황금어장,가정식,33.2490972,126.5631376
신대장군집,가정식,33.4896493,126.491944
공룡고기,가정식,33.4761121,126.4857434
솔오름아구찜,단품요리 전문,33.2634775,126.567464
태양상회,가정식,33.5172015,126.5216205
미나리,단품요리 전문,33.4905763,126.4957228
제주미향해장국,단품요리 전문,33.2321856,126.2631128
에이바우트커피 에코그린빌15차점,커피,33.4943724,126.5515557
애월더힐,단품요리 전문,33.4416515,126.4017405
그레이그로브,커피,33.2258399,126.2998288
설맥 연동점,단품요리 전문,33.4870532,126.4910246
제불노형본점,가정식,33.48870610000001,126.477496
야시장이동식판매대27호,단품요리 전문,33.510322,126.5264848
메가엠지씨커피제주이도점,커피,33.4946227,126.5341099
빨간집이도주공점,가정식,33.4894244,126.5336544
틈새식당,가정식,33.2520254,126.4270281
식사준비 제주노형점,단품요리 전문,33.4861341,126.4746917
차화술,가정식,33.5099229,126.5328493
존맛식당,가정식,33.5429708,126.6629011
집아페,일식,33.5003717,126.5177019
동백화로,가정식,33.2571547,126.5730473
마리조아,가정식,33.2417084,126.443135
돈뜨레흑돼지제주공항점,가정식,33.5164755,126.505595
제주화연이네,분식,33.466907,126.3362441
예촌연수네가든,가정식,33.3330338,126.6180657
제일식당,가정식,33.963658,126.2972227
컴포즈커피외도점,커피,33.4923217,126.4266854
벌크커피 삼도점,커피,33.5017709,126.5164223
빽다방빵연구소 제주연동점,커피,33.4837553,126.4869573
빨간집한림점,가정식,33.4127374,126.2650099
아일랜드보울,단품요리 전문,33.4702415,126.5440421
제주오름과 바당,가정식,33.31885560000001,126.2681742
우발탄,단품요리 전문,33.2559436,126.5070643
도두해수파크구내,가정식,33.5083954,126.4713447
샤브향신제주점,단품요리 전문,33.488707,126.4769769
조천연대해장국,단품요리 전문,33.5427393,126.6368393
수일통닭남녕점,치킨,33.4881149,126.4839838
하원가흑돼지,단품요리 전문,33.2427113,126.448886
초대창일도직영점,단품요리 전문,33.5016716,126.5434808
생이소리,가정식,33.46566,126.6114886
만금토속,가정식,33.4915615,126.5295473
문희,가정식,33.4923121,126.5446362
파리바게뜨  대유대림점,베이커리,33.5010842,126.5484906
아서원,중식,33.5082247,126.5195307
남순이네국수,단품요리 전문,33.52,126.4964359
