관광지명,위도,경도
씨오르리조트,33.2423556,126.518405
씨제이 관광호텔,33.4998048,126.5270835
아델리아빌,33.4937882,126.4442533
아뜨네통나무펜션,33.4756921,126.4163249
아띠랑스호텔,33.4775018,126.9090288
아름다운리조트,33.4752576,126.9101107
아름다운펜션민박,33.9585608,126.2978611
아리스토캣펜션,33.5198519,126.494429
아림민박,33.5178998,126.4890637
아마빌레,33.4847602,126.3925997
아모렉스리조트,33.5074894,126.4702517
아모르하우스,33.5290971,126.8463777
아스타호텔,33.5008535,126.5202518
아올키즈펜션,33.2301375,126.2980188
아이랑키즈펜션,33.465627,126.3374942
아이미 제주비치 호텔,33.5433543,126.6635261
아이비테라스,33.2405989,126.5100135
아이존호텔,33.4890443,126.4882103
아이콘민박,33.9435204,126.3213043
아이콘펜션,33.9425515,126.3212756
아인피플호텔,33.4894785,126.4421936
아침의 새소리,33.3113403,126.7225607
아침의향기,33.2656267,126.4143812
아침해변,33.5439906,126.6380773
아쿠아뷰티크,33.5290971,126.8463777
아템파우제,33.35043660000001,126.2575813
아토하우스,33.3087137,126.7678186
아트모텔,33.4839227,126.4912212
아프리카게스트하우스,33.5489352,126.6516829
안녕김녕sea,33.5592198,126.7313207
안녕프로젝트 게스트하우스,33.552061,126.7123303
안트레 펜션,33.4023234,126.2696368
알랑가게스트하우스,33.2288741,126.3065134
알로하민박,33.3972522,126.2431798
알앤비타운,33.2798242,126.5519187
애월포구풍경,33.46591799999999,126.3207894
애월해안누리펜션(구 하얀둥지펜션),33.4704255,126.3416556
야스라기펜션,33.4635142,126.4045361
야크마을,33.2685348,126.4165519
야호비치하우스,33.5439491,126.673741
약천골민박,33.2432776,126.451911
언니게스트하우스,33.5364595,126.8393778
언니네여인숙,33.4923939,126.8995032
언덕위에 빨간지붕,33.4048715,126.8715943
엄블랑펜션,33.2209851,126.2921314
에너벨리민박,33.3948398,126.2417932
에띠에리조트,33.235307,126.4941154
에리두 Cafe n Beds,33.2417301,126.434536
에바다라이더하우스.공방,33.4469494,126.9043485
에스호텔,33.4954164,126.4714525
에이지하우스,33.3355467,126.8062817
에이티눈호텔,33.4893381,126.4949769
에코그린리조트,33.4357006,126.2915662
에코하우스민박펜션,33.9497108,126.3293341
에코힐링하우스,33.3789199,126.2487791
에쿠스모텔,33.2471991,126.335322
에퀴녹스 드 협재,33.39858,126.2466933
엔젤하우스,33.4724583,126.3577365
엘마르게스트하우스,33.3260553,126.8442297
엘쯔타운펜션,33.4302343,126.406994
엠버관광호텔,33.4897648,126.4878231
엠버리조트,33.4236848,126.4889875
엠버하우스,33.472292,126.351037
엠버호텔 센트럴,33.4858854,126.4826116
엠스테이호텔,33.24687170000001,126.5607244
여래게스트하우스,33.5237192,126.8610005
여울목게스트하우스(월정리),33.5586756,126.7940029
여정여관,33.9626996,126.2978964
여행스케치,33.2555533,126.436023
연이네다락방 게스트하우스,33.5526577,126.7123106
연지민박,33.5052904,126.9492932
예다움휴양펜션,33.5028843,126.4588557
예스준게스트하우스,33.5085479,126.4707409
예이츠산장,33.3253567,126.6009507
예촌민박,33.2836169,126.6311431
옛마을펜션,33.2506728,126.5815681
옛살라비,33.4571353,126.4409107
오누게스트하우스,33.4629112,126.3140989
오랑제리펜션,33.2446434,126.5144519
오렌지트리 호텔,33.5123131,126.5243383
오름게스트하우스,33.5097922,126.8466359
오비두스,33.473165,126.3534722
오빌하우스,33.2648175,126.6405288
오션그랜드호텔 (함덕),33.5425306,126.6651685
오션스위츠호텔 제주,33.5182759,126.5233376
오션스카이,33.5129118,126.7787228
오션스퀘어,33.4132022,126.9089953
오션트리,33.2329127,126.5054728
오션패밀리호텔,33.4952795,126.4510239
오시록헌펜션,33.3878272,126.231918
오조리비앤비(Ojoribnb),33.4579364,126.9159506
오크하우스,33.4662051,126.3580845
오후여섯시펜션,33.4521812,126.3076822
올레관광호텔,33.4995474,126.5236536
올레리조트,33.4755119,126.3562405
올레스테이,33.2474128,126.5587087
올레요리조트,33.2347541,126.4927849
올레프로방스,33.4297329,126.4342202
올레해오름펜션,33.4321898,126.4330288
올리수펜션,33.253195,126.4218348
와락 게스트하우스,33.5275523,126.8547803
와이리조트 제주,33.2425613,126.3276357
외돌개나라,33.2420381,126.5533588
용두암빌리지,33.5162454,126.5050692
우도사랑,33.5098248,126.9463192
우도쉼팡게스트하우스,33.493594,126.9515111
우도올레펜션,33.52228350000001,126.9529833
우도피아,33.5063681,126.9603332
우리두리게스트하우스,33.3074214,126.8127121
우리희망이 게스트하우스,33.5461285,126.649279
우연히 행복해지다,33.3866245,126.2316831
월령지헌,33.3754457,126.2155938
월령채,33.3777804,126.2159656
월정소랑,33.5576138,126.7927797
월정에비뉴,33.5290971,126.8463777
월정플레이스,33.55544709999999,126.7939908
웨스티하우스,33.2610332,126.3561249
위더스펜션,33.4658207,126.3175926
위미모루왓,33.2789371,126.6559904
유니호텔제주,33.4795656,126.3732311
유러하우스,33.2317894,126.5087257
유수암캠핑장,33.4222271,126.3939006
유심이감성하우스민박,33.9607756,126.2956046
유앤아이게스트하우스,33.4997928,126.5291687
유월그리고열두마루,33.5357034,126.8253944
유창민박,33.96284790000001,126.2948326
유탑유블레스호텔,33.5424152,126.6662234
이디살래,33.2495859,126.3013414
이디완,33.5017149,126.4573873
이디하우스n카페,33.5239991,126.8619404
이런날엔,33.5425892,126.8305829
이레민박,33.9452944,126.3245341
이린펜션,33.249668,126.5036804
이쁜새이쁘게노래하고펜션,33.3922568,126.2469969
이안재,33.4933319,126.900207
이야기별방,33.5290971,126.8463777
이어도펜션,33.5045887,126.4640035
이찌마루&잠비,33.5554972,126.7934495
인더 하우스,33.4647803,126.3750128
인추자커피앤민박,33.9637139,126.2968442
일레인호텔,33.2546584,126.4392868
일출썬 펜션,33.4653556,126.9350163
임진고택,33.5132604,126.8634867
잇츠힐,33.4868621,126.3835058
자넷앤캐시,33.5257158,126.8505924
자연인,33.4687341,126.5394413
장원민박,33.2569345,126.4110377
저스트슬립제주,33.2581726,126.1952769
전원민박,33.5096621,126.9439636
절물길펜션,33.4850084,126.6030546
제니빌펜션,33.2764387,126.7124406
제니아호텔,33.4891057,126.4931111
제이드림호텔(jdream hotel),33.4894347,126.4915605
제이앤클로이,33.2572119,126.1888401
제주 리치호텔,33.4722441,126.3488103
제주 메이 더 호텔 카라반빌리지,33.5291728,126.8123293
제주 벨루가,33.2526273,126.2014282
제주 에코 스위츠 펜션,33.2654574,126.427789
제주 오션팰리스 호텔,33.2459813,126.5623574
제주WE호텔,33.2861489,126.4444554
제주bp게스트하우스 JEJU BP GUESTHOUSE,33.4846813,126.4995133
제주가온29,33.4327244,126.3216606
제주가좋아서 펜션,33.4743111,126.7771579
제주공항 고추잠자리 게스트하우스,33.4967281,126.4952016
제주금산펜션,33.4354558,126.3297623
제주나인 부띠끄,33.2426135,126.5627572
제주나인리조트,33.4648632,126.4535028
제주도 레인보우,33.4921188,126.8959666
제주도연게스트하우스,33.4337182,126.2767278
제주도통나무펜션,33.2760651,126.7056983
제주도푸른바다,33.527688,126.8785969
제주도푸른산푸른바다,33.5291728,126.8123293
제주돌집2호점 (스코리아),33.55778859999999,126.7514361
제주디오빌,33.2592521,126.4103574
제주락,33.2315533,126.5062352
제주란펜션,33.4758904,126.3532505
제주로얄호텔,33.4885606,126.4917047
제주를여행하는히치하이커를위한안내소,33.5157591,126.5058772
제주리시온관광호텔,33.3271982,126.8336286
제주리조트,33.4830132,126.3930486
제주마로펜션,33.3984064,126.2463434
제주마실게스트하우스,33.4988928,126.5135646
제주머무리,33.2770491,126.313442
제주메이플호텔,33.4865368,126.4817031
제주목화휴양펜션,33.27517,126.6990102
제주바다펜션,33.5290971,126.8463777
제주밭담숲,33.54311819999999,126.7618026
제주베스트힐 펜션&글램핑,33.4536844,126.6574672
제주별바람,33.4346474,126.2725501
제주부영청소년수련원,33.250414,126.4182118
제주부영호텔엔리조트,33.2417857,126.422237
제주비치펜션,33.471998,126.3493736
제주빌레성 통나무휴양펜션,33.4017314,126.8994665
제주사랑 펜션,33.2443269,126.5681358
제주산내들,33.3607416,126.8236825
제주샘모루펜션,33.2531286,126.4948675
제주서울민박,33.2877724,126.7482716
제주성산아일랜드,33.4311882,126.8443249
제주쉼표,33.5194335,126.4929122
제주스웨덴리조트펜션,33.3908643,126.2607369
제주스테이비우다,33.2656331,126.4095247
제주시드니호텔,33.48381250000001,126.3957148
제주신신휴양펜션,33.2790847,126.3144685
제주썬호텔&카지노,33.4901372,126.4939989
제주아이니,33.283385,126.7399717
제주아이브리조트,33.288409,126.4968764
제주애단비,33.292031,126.2338571
제주야자원,33.3608761,126.8245481
제주에살다,33.3995248,126.904118
제주엔펜션,33.2695711,126.1778255
제주엠리조트,33.2577831,126.4945114
제주영숙,33.2871207,126.7413825
제주오리엔탈호텔,33.5174647,126.5197921
제주오션뷰펜션,33.5258626,126.7881416
제주올레돔,33.3985346,126.8989379
제주올레하우스팬션,33.5133096,126.7784517
제주와요펜션,33.53302499999999,126.638638
제주우리집펜션,33.319994,126.2461599
제주유스호스텔,33.3859475,126.3252981
제주의시간은느리다,33.5119841,126.8642039
제주이야기펜션,33.4288792,126.4094871
제주인호텔,33.4919312,126.4458048
제주잔잔,33.2426041,126.6009518
제주카사블랑카펜션,33.2705114,126.5281473
제주캠핑올레,33.3100991,126.7816014
제주코기네,33.5436525,126.6391331
제주토비스콘도,33.4631254,126.3115839
제주통나무휴양펜션,33.3513094,126.8232865
제주파도소리,33.5290971,126.8463777
제주파인비치카라반,33.2875509,126.7484272
제주파크랜드,33.4648174,126.4048049
제주팔레스호텔,33.5168727,126.52372
제주팡숑예래,33.2409842,126.3958219
제주펄관광호텔,33.4834605,126.4907753
제주펜션오다,33.5177971,126.4877926
제주펜션향림원,33.2437709,126.5932026
제주포시즌호텔,33.4864727,126.483961
제주프렌즈펜션,33.3615228,126.2007954
제주필하우스,33.5449204,126.6862534
제주하나호텔,33.2498662,126.4081758
제주하이킹 INN(구덕게스트하우스),33.2441021,126.5623654
제주항공우주호텔,33.3022751,126.2947784
제주해나루,33.2589017,126.5081103
제주해안휴양펜션(제주해안펜션),33.227475,126.2994651
제주해조대펜션,33.3940486,126.2405962
제주휴리조트,33.4207144,126.8937969
조은민박,33.9630367,126.2943523
조이랜드펜션,33.4547322,126.325439
조천댁,33.5384014,126.6344086
조천스테이,33.5383172,126.63737
종달스토리,33.4917173,126.900117
중문그린힐통나무펜션,33.2570725,126.4183815
중문빌리지,33.2427395,126.3851905
중문스테이,33.245866,126.4294737
중문진실캠핑장,33.2536402,126.4188584
중문통나무휴양펜션,33.2634541,126.4508884
중문햇빛펜션,33.269617,126.3698303
중문훼미리리조트,33.2658081,126.38346
중복 미공개,33.2685348,126.4165519
쥬빌리펜션,33.2420952,126.3691307
지니코티지,33.3381257,126.2362755
지삿개풍경,33.2397543,126.4381641
지현민박,33.5149965,126.9570357
징크호텔,33.2477319,126.5575934
쫄깃센터,33.3977194,126.2431713
채우리네펜션,33.2493567,126.5814567
천상의노을,33.4738366,126.3531665
청재설헌,33.2892686,126.5716866
청정고을민박,33.96237290000001,126.2984035
청춘게스트하우스,33.2575064,126.4138662
체이슨호텔 더 스마일,33.252873,126.5101675
초,33.3458161,126.8491916
초록새록,33.4755504,126.36966
초록하우스,33.3951307,126.2488575
초원게스트하우스,33.5118787,126.9520786
초콜릿펜션,33.4993722,126.4638908
추사랑민박,33.9355993,126.3243394
추자도민박,33.9454067,126.3145241
추자도휴양펜션,33.9399825,126.3234994
추자바다25시,33.9449257,126.3150707
추자섬민박,33.9625561,126.2902543
추자피싱랜드,33.9471376,126.3320864
카사마리나,33.326496,126.8454325
카이리조트,33.3921364,126.241274
캐빈타운,33.4849584,126.3909099
캐슬 드 한림,33.4091439,126.2780097
캠파제주,33.2984063,126.6009149
캠퍼트리호텔앤리조트,33.4537783,126.4505575
캠핑트리펜션,33.4466321,126.4179257
케니스토리 인 서귀포,33.2502271,126.5650594
케이관광호텔제주,33.4890526,126.4879189
켄싱턴리조트 서귀포,33.2336104,126.4893246
켄싱턴리조트 제주 한림점,33.435455,126.2745484
켄싱턴리조트 제주중문,33.2472633,126.4125804
코델리아리조트,33.4591059,126.9102124
코사이어티 빌리지 제주,33.43346990000001,126.7514202
코시롱게스트하우스,33.4631795,126.933055
코업시티호텔성산,33.465988,126.9318865
코자호텔,33.2166675,126.2521425
코즈게스트하우스,33.3042522,126.3386005
코코스펜션,33.392388,126.2424445
코쿤호텔,33.4778567,126.3716446
콤마게스트하우스,33.3271155,126.8331028
콤포스텔라 별들의들판,33.4283083,126.2932006
콴도제주,33.2764247,126.6651609
쿨쿨하우스,33.2695514,126.5726854
클럽ES리조트 제주,33.2894341,126.4561006
클로버비앤비,33.4781837,126.895862
킴스캐빈,33.4744649,126.8866861
킹스통나무,33.4107486,126.3644234
타미우스골프앤빌리지,33.351192,126.3881562
탐라누리,33.4398484,126.8657163
탐탐56,33.5157242,126.866469
탑팰리스호텔,33.5153237,126.5244826
태성민박,33.9622633,126.2940296
태흥리조트,33.2884666,126.7500435
태흥여관,33.9630826,126.2957715
탱자탱자게스트하우스,33.46622290000001,126.3182745
테디밸리호텔,33.2928278,126.3476318
테마하우스,33.5024966,126.4585774
토리코티지X하시시박,33.5422484,126.6386904
토리코티지카레클린트,33.4640721,126.3386671
토마토하우스,33.4698633,126.9305349
토스카나호텔,33.2654814,126.4842785
토토하우스,33.4647232,126.424101
통나무파크,33.4103676,126.3658575
투데이제주펜션,33.2422382,126.3858643
틸다하우스,33.31092,126.2373473
파더하우스,33.4575565,126.3461552
파도봐펜션,33.2782199,126.7202183
파르나스 호텔 제주,33.2477763,126.4086974
파미유스파리조트,33.2352002,126.5029241
파밀리아호텔,33.2409226,126.4380699
파인비치,33.2875509,126.7484272
파인힐호텔,33.2413534,126.5644037
파크 선샤인 제주,33.2435819,126.5535596
파크빌리지,33.4652504,126.4053639
파크사이드호텔,33.4924608,126.4908325
팔도민박,33.1144663,126.2667022
팜밸리리조트,33.2593043,126.4907423
팜빌리지,33.2422349,126.5280498
팜핑제주,33.2689768,126.4726432
팜힐,33.2524843,126.3963242
패밀리아팬션,33.3509195,126.8232738
퍼시픽호텔,33.5106318,126.5192136
펄리플러스,33.5054815,126.4697222
펜션 수망가라,33.3350562,126.7120623
펜션 에덴호스텔,33.518435,126.489241
펜션머물다,33.2415502,126.3874763
펜션연리,33.2403591,126.3863078
펜션해다미,33.51942390000001,126.4926773
펜션형민박꿈꾸는숲,33.24747869999999,126.5398294
펠리스타운,33.47445390000001,126.9079588
펠리시아호텔,33.2472554,126.5179533
편운산장,33.4374901,126.8751805
포구민박,33.4863637,126.4088801
포도호텔,33.315764,126.3873272
포비네오두막게스트하우스,33.5515011,126.8059083
포시즌펜션,33.2486011,126.5834075
포유펜션,33.2960157,126.7109343
포지타노인제주,33.3429968,126.8510987
포트애비뉴,33.2407904,126.4385392
폴라리스인제주,33.438084,126.4084445
